title,url,text,date
title,url,text,date
Meghan Markles halvbror langer igen ud efter hertuginden: 'Hun er overfladisk',https://bt.dk/royale/meghan-markles-halvbror-langer-igen-ud-efter-hertuginden-hun-er-overfladisk,"

Det kommer næppe bag på nogen, der har fulgt bare en smule med i den royale verden de seneste år, at Meghan Markle har et noget kompliceret forhold til sin egen familie.
Siden hun trådte ind i den britiske kongefamilie, har både hendes far og hendes to halvsøskende flere gange besværliggjort tingene for hende.


 

Især de to ældre halvsøskende, Thomas Jr. Markle og Samantha Grant, har igen og igen sværtet hende til i offentligheden.
Nu optræder den 55-årige Thomas Markle Jr. i den australske udgave af 'Big Brother VIP', og allerede inden programmet har fået premiere, afslører en trailer, at han fortsætter, hvor han slap, da Meghan blev gift.
 








                                            Meghan Markle fotograferet i foråret 2018, kort før brylluppet med prins Harry.
                                                                Foto: ADRIAN DENNIS


Vis mere


                                            Meghan Markle fotograferet i foråret 2018, kort før brylluppet med prins Harry.
                                                                Foto: ADRIAN DENNIS




»Jeg sagde til prins Harry, at jeg tror, at hun vil ødelægge hans liv. Hun er meget overfladisk,« lyder det i en teaser på Channel 7.
Forud for det storstilede bryllup i 2018 sendte Thomas Markle et håndskrevet brev til prins Harry, hvor han advarede ham mod at gifte sig med søsteren.


 

Ifølge Thomas Markle Jr. var Meghan nemlig »tydeligvis ikke den rigtige kvinde« for prinsen. Halvbroren påstod, at hans Meghan Markle ville spille prinsesse som en C-skuespiller i Hollywood.
Ifølge news.com.au lancerer Thomas Markle sig selv i programmet som »the biggest brother of them all.«
 








                                            Meghan og Harry ved brylluppet i 20018. 
                                                                Foto: Damir Sagolj


Vis mere


                                            Meghan og Harry ved brylluppet i 20018. 
                                                                Foto: Damir Sagolj




Han og Meghan har ikke set hinanden de seneste syv år, og storebroderen blev da heller ikke inviteret med til det royale bryllup.
I det meget omtalte interview, som Meghan og Harry gav til Oprah Winfrey i marts, sagde hertuginden om de to søskende:


 

»Jeg har ikke lyst til at omtale mennesker, som jeg ikke rigtig kender. Jeg voksede op som enebarn, og det ved alle, som kender mig, og jeg ville ønske, at jeg havde haft søskende. Jeg ville have elsket at have søskende,« sagde hun.
»Jeg mener, sidst jeg så Samantha må have været mindst 18 eller 19 år siden. Og før det, var der gået ti år.«
 








                                            Meghan Markles halvbror langer igen ud efter hende. Nu optræder han i den australske udgave af Big Brother.
                                                                Foto: POOL


Vis mere


                                            Meghan Markles halvbror langer igen ud efter hende. Nu optræder han i den australske udgave af Big Brother.
                                                                Foto: POOL




Meghan Markle har heller ikke længere kontakt til sin far, som endte med at sende afbud til brylluppet efter en skandale med en række arrangerede paparazzi-billeder.
Derimod har Meghan et tæt forhold til sin mor, Doria Ragland.

",2021-08-09
Meghans bror i Big Brother: Jeg advarede Harry mod hende,https://bt.dk/underholdning/meghans-bror-i-big-brother-jeg-advarede-harry-mod-hende,"

        Hertuginde Meghans familie langer atter ud efter hende. Og nu sker det i et af verdens største realityshows.
    

Familiefejden fortsætter mellem hertuginde Meghan og hendes halvsøskende.
Og nu udspiller den sig i et af verdens største realityshows.


 

Hertuginde Meghans halvbror, Thomas Markle Jr., er blandt kendisdeltagerne i den kommende australske udgave af ""Big Brother"".
I traileren træder han ind i programmet med ordene: 
- Jeg er Meghan Markles bror. Jeg er den største bror over dem alle, lyder det fra ham, inden at han atter tordner mod efter sin celebre søster: 
- Jeg sagde til prins Harry: Jeg tror, hun kommer til at ødelægge dit liv. Hun er meget overfladisk.


 

Familiefejden begyndte, da forholdet mellem den tidligere amerikanske skuespillerinde og den britiske prins blev bekræftet i efteråret 2016.
Der er 14 års aldersforskel mellem 54-årige Thomas Markle Jr. og den 40-årige hertuginde.
De to har samme far, men ikke samme mor.
Også hertuginde Meghans halvsøster, Samantha Markle, der har samme forældre som Thomas Markle, har langet ud efter hende adskillige gange.


 

Og forholdet til deres fælles far, Thomas Markle, er også på frysepunktet.
I ""Big Brother"", hvor konceptet er, at deltagerne overvåges alle døgnets 24 timer, får Thomas Markle Jr. blandt andre selskab af Trumps tidligere ansatte Omarosa Onee Manigault Newman.
- Han var høj og gal af magten, siger hun om sin tidligere chef, den forhenværende amerikanske præsident.
Blandt deltagerne er også en særdeles rutineret tv-personlighed.


 

Caitlyn Jenner har nemlig som en del af Kardashian-klanen fået skildret sit liv i adskillige år.
Blandt andet også skiftet fra Bruce Jenner, hun blev født som, til Caitlyn Jenner.
- Jeg har været en del af Kardashian-familien, så jeg kan håndtere hvad som helst, siger den tidligere sportsstjerne i traileren.
""Big Brother"" sendes på den australske Channel 7. Premieredatoen er endnu ikke offentliggjort.
/ritzau/

",2021-08-09
Kendte ansigter indtager Robinson Ekspeditionen 2021,https://bt.dk/underholdning/kendte-ansigter-indtager-robinson-ekspeditionen-2021,"

        Der er lagt op til højspændt drama for overlevelse, når ekspeditionsleder Jakob Kjeldbjerg byder velkommen til flere velkendte tv-personligheder.
    

- Sæt i gang!, lyder det igen fra 6. september, når Robinson Ekspeditionen vender tilbage på TV3 og Viaplay efter et års coronapause.
Der er et par velkendte ansigter blandt årets deltagere.


 

Blandt andre finder man tv-vært Lisbeth Østergaards mand, Ralf Østergaard Christensen.
Amanda Sascha fra DR-programmet ""De dyre piger"" forlader også sine ekstravagante omgivelser og forsøger sig udi primitiviteten.
Forretningsmanden Ninos, som har donutdynastiet Bronutz sammen med tv-personligheden Türker, må også undvære de farvestrålende, syndige sager, når han skal kæmpe i kappestrid og mod øråd med minimal mad i maven.
Det er atter Jakob Kjeldbjerg, som er ekspeditionsleder, og der er lagt op til højspændt drama, fremgår det af traileren for årets sæson, som bliver den 22. ekspedition i rækken.


 

- Jeg skammer mig over at være jeres ekspeditionsleder. Der skal trækkes en alvorlig streg i sandet, raser den rutinerede vært over for sine deltagere.
Vinderen af titlen og trofæet rejser hjem til Danmark med en halv million kroner i bagagen.
/ritzau/

",2021-08-09
Lisbeth Østergaards mand springer ud som realitystjerne,https://bt.dk/film-tv-og-streaming/lisbeth-ostergaards-mand-springer-ud-som-realitystjerne,"

Det populære realityformat 'Robinson Ekspeditionen' vender tilbage til skærmen mandag 6. september efter en længere coronapause.
Og her kan man støde på flere velkendte ansigter.


 

Et af dem er tv-vært Lisbeth Østergaards mand, den 43-årige pædagog Ralf Østergaard Christensen.
»Jeg har altid haft en drøm om at være med. Det er den ultimative udfordring med sult og savn og fede konkurrencer og taktisk spil,« jubler han til B.T.
 








                                            Ralf Østergaard Christensen er offentligt kendt som tv-vært Lisbeth Østergaards mand, men snart bliver han kendt som 'Robinson Ekspeditionen 2021'-deltager.
                                                                Foto: TV3


Vis mere


                                            Ralf Østergaard Christensen er offentligt kendt som tv-vært Lisbeth Østergaards mand, men snart bliver han kendt som 'Robinson Ekspeditionen 2021'-deltager.
                                                                Foto: TV3




Han slap faktisk allerede igennem nåleøjet allerede i 2019, da 2020-sæson blev castet.
Men den sæson blev som bekendt aflyst på grund af coronapandemien, og derfor fik Ralf Østergaard Christensen lov til at komme direkte til slutcastingen på årets sæson.


 

Her blev han lykkeligvis valgt som deltager endnu en gang.
Det er dermed en gammel drøm, der er gået i opfyldelse for den mangeårige fan af programmet.
»Jeg har hele tiden gået og ventet på, at vores børn havde en alder, hvor jeg synes, at nu kunne jeg godt lige forlade reden et par måneder, hvis alt går godt,« siger han og griner.

      


 
  Vis dette opslag på Instagram

 
   

  

   

   
Et opslag delt af Ralf Østergaard Christensen (@smurfvader)
 


Sammen med Lisbeth Østergaard har han sønnerne Carlo på 3 år og Viggo på 6 år.


 

Faktisk ville han også gerne have deltaget i 'Robinson Ekspeditionen' allerede inden, deres yngste søn Carlo kom til verden.
Men her var der en anden forhindring.
»Lisbeth arbejdede jo på TV3 i en årrække, og der havde jeg lyst til det, men jeg fik at vide, at det kunne jeg ikke, så længe Lisbeth arbejdede ved TV3, så der gik jeg og ventede på, at hun skulle stoppe, så jeg kunne søge,« forklarer Ralf med et grin.
 








                                            Lisbeth Østergaard og Ralf Østergaard Christensen på Klampenborg Galopbane.
                                                                Foto: Jonas Skovbjerg Fogh


Vis mere


                                            Lisbeth Østergaard og Ralf Østergaard Christensen på Klampenborg Galopbane.
                                                                Foto: Jonas Skovbjerg Fogh




Men nu flaskede det hele sig endelig for den 43-årige institutionsleder.


 

Derfor var hans kære kone også klar til at tage den ekstra tørn derhjemme, så farmand kunne få sit livs oplevelse i Santo Domingo i Den Dominikanske Republik.
»Lisbeth har været en kæmpe støtte. Hun har vidst i alle de år, vi har kendt hinanden, at det var min drøm. Så det sidste hun siger på vej ud af døren er: 'Du lover fandeme ikke at give op, bare fordi du savner os! Jeg har styr på hjemmefronten'. Den sætning gentog jeg en masse gange for mig selv undervejs,« siger Ralf.
»Men hun har godt nok haft sit at se til,« tilføjer han med et grin.
 








                                            Lisbeth Østergaard har haft sit og se til med parrets to sønner, 3-årige Carlo og 6-årige Viggo, mens far Ralf var afsted til 'Robinson'. Her ses Lisbeth med parrets yngste barn, sønnen Carlo, sidste år.
                                                                Foto: Søren Bidstrup


Vis mere


                                            Lisbeth Østergaard har haft sit og se til med parrets to sønner, 3-årige Carlo og 6-årige Viggo, mens far Ralf var afsted til 'Robinson'. Her ses Lisbeth med parrets yngste barn, sønnen Carlo, sidste år.
                                                                Foto: Søren Bidstrup




Savnet til familien var netop det, den inkarnerede 'Robinson'-fan havde forudset som sin største udfordring på forhånd.


 

»Vi vidste jo ikke, hvornår vi ville høre fra hinanden igen. Så jeg lavede en masse videoer til vores to sønner, så de stadig kunne huske hvordan far, han er, hvis jeg kom langt,« griner han.
»Og så havde vi stået med verdenskortet hjemme i køkkenet og forberedt dem på, hvor jeg var henne i verden. Som ivrig 'Robinson'-seer vidste jeg, at det altid foregår i Filippinerne. Men i Kastrup Lufthavn får jeg simpelthen at vide, at jeg skal til Santa Domingo,« griner han videre.
Han fik heldigvis lov til at sende en sms hjem med ændringerne, og nu her efter optagelserne er han bestemt ikke skuffet over den oplevelse, han så længe havde drømt om.
 








                                            Ralf Østergaard Christensen er offentligt kendt som tv-vært Lisbeth Østergaards mand, men snart bliver han kendt som 'Robinson Ekspeditionen 2021'-deltager.
                                                                Foto: TV3


Vis mere


                                            Ralf Østergaard Christensen er offentligt kendt som tv-vært Lisbeth Østergaards mand, men snart bliver han kendt som 'Robinson Ekspeditionen 2021'-deltager.
                                                                Foto: TV3




Til daglig arbejder Ralf som holdleder på en sikret institution for unge mennesker på Amager.


 

Udover Ralf Østergaard Christensen er to yderligere deltagere offentliggjort.
Det er Ninos Ohara, kendt fra donutkæden Bronuts, som han startede med den tidligere 'Robinson'-deltager Türker Alici, samt Amanda Sascha fra DR-programmet ’De dyre piger’.

",2021-08-09
 Mere seksuel kemi – her er deltagerne i 'Gift ved første blik',https://bt.dk/film-tv-og-streaming/mere-seksuel-kemi-her-er-deltagerne-i-gift-ved-foerste-blik,"

Ti deltagere. Fem bryllupper – og hvad sker der så?
DR har nu offentliggjort, hvem der er med i den nye sæson af det populære tv-program 'Gift ved første blik', når seerne om kun halvanden uge bliver inviteret til globryllup og ikke mindst til de efterfølgende hvedebrødsdage.


 

Og til syvende omgang af realityprogrammet er der ifølge tv-stationen justeret lidt på knapperne for parrene, der ikke på forhånd kender hinanden, men som sædvanligt er blevet matchet af et eksperthold.
'Som noget nyt er der i år også skruet helt op for, at der skal være seksuel kemi mellem parrene baseret på fysiske ønsker,' skriver DR.


Jeg drømmer om hele pakken. At finde ham jeg kan forblive gift med, få børn med, at bo i et dejligt hus og nyde livet sammen.
Pernille, deltager i 'Gift ved første blik'



Også blandt eksperterne er der et nyt ansigt, adfærdspsykologen Annemette Staal.
Hun fortæller, at de ti deltagere har én ting til fælles.


 

»Som psykolog tænker jeg, de har personlighedstræk omkring åbenhed. Der er virkelig meget på spil, når vi går ind i en kærlighedsrelation med et andet menneske, og nogle vil kalde det modigt at melde sig til sådan et eksperiment. Det har de her ti deltagere tilfælles. De er åbne og modige,« siger Annemette Staal.
Og forhåbningerne hos deltagerne er på forhånd store. Som en af de fem kvindelige deltagere siger om baggrunden for at være med i programmet.
»Jeg drømmer om hele pakken. At finde ham jeg kan forblive gift med, få børn med, at bo i et dejligt hus og nyde livet sammen. Til gengæld drømmer jeg overhovedet ikke om at komme i fjernsynet,« siger Pernille.
Her er de ti deltagere – det vides endnu ikke, hvordan de er matchet med hinanden:
 








                                            Pernille, 28 år og efterskolelærer, bor i Horsens.
                                                                Foto: DR


Vis mere


                                            Pernille, 28 år og efterskolelærer, bor i Horsens.
                                                                Foto: DR




 








                                            Mette, 42 år og koordinator, bor i Ballerup.
                                                                Foto: DR


Vis mere


                                            Mette, 42 år og koordinator, bor i Ballerup.
                                                                Foto: DR




 








                                            Samantha, 29 år og fysioterapeut, bor i København.
                                                                Foto: DR


Vis mere


                                            Samantha, 29 år og fysioterapeut, bor i København.
                                                                Foto: DR




 








                                            Jonna, 55 år og regnskabsansvarlig, bor i Fredericia.
                                                                Foto: DR


Vis mere


                                            Jonna, 55 år og regnskabsansvarlig, bor i Fredericia.
                                                                Foto: DR




 








                                            Christina, 53 år og læsevejleder, bor i Vejle.
                                                                Foto: DR


Vis mere


                                            Christina, 53 år og læsevejleder, bor i Vejle.
                                                                Foto: DR




 








                                            Morten, 45 år og selvstændig bor i Søborg.
                                                                Foto: DR


Vis mere


                                            Morten, 45 år og selvstændig bor i Søborg.
                                                                Foto: DR




 








                                            Michael, 54 år og projektleder, bor i Silkeborg.
                                                                Foto: DR


Vis mere


                                            Michael, 54 år og projektleder, bor i Silkeborg.
                                                                Foto: DR




 








                                            Michael, 36 år og lærer, bor i Rudkøbing.
                                                                Foto: DR


Vis mere


                                            Michael, 36 år og lærer, bor i Rudkøbing.
                                                                Foto: DR




 








                                            Daniel, 28 år og studerende, bor i Aarhus.
                                                                Foto: DR


Vis mere


                                            Daniel, 28 år og studerende, bor i Aarhus.
                                                                Foto: DR




 








                                            Carsten, 59 år og socialpædagog, bor i Skanderborg.
                                                                Foto: DR


Vis mere


                                            Carsten, 59 år og socialpædagog, bor i Skanderborg.
                                                                Foto: DR




I alt 300 danskere har ansøgt om at være med i 'Gift ved første blik', der får premiere torsdag 19. august på DR1.

",2021-08-09
Mascha Vang skal være med i 'Vild med dans': Det har været et inderligt ønske,https://bt.dk/kendte/mascha-vang-skal-vaere-med-i-vild-med-dans-det-har-vaeret-et-inderligt-onske,"

Til efteråret er den populære influent og iværksætter Mascha Vang igen at finde på skærmen. Hun er med i dette års 'Vild med dans'.
»Jeg har altid SÅ gerne villet lære at danse og virkelig haft et inderligt ønske om det,« fortæller hun til B.T.


 

Og det får hun altså lov til nu. For åben skærm skal hun fredag efter fredag kaste sig ud i forskellige danse i TV 2-programmet.
Lige netop hvilken professionel danser, hun skal oplæres af, vides endnu ikke – Mascha Vang selv har kun en enkelt bekymring, når det kommer til, hvem hun mon skal danse med.
 








»Jeg er bare bange for at få en, der er for høj. Men de er jo allesammen mega gode.«
På trods af, at hun siden barndommen har drømt om at lære at danse, har den 42-årige influent endnu ikke den store erfaring på området.


 

»Udelukkende i beruset tilstand på bordene om aftenen,« fortæller hun.
Hun er dog også klar over, at hun bliver sat på noget af en opgave hen over efteråret.
»Jeg kan slet ikke forestille mig, hvordan jeg skal kunne huske en dans med alle de trin. Det er mig en gåde, hvordan de kan få det til at hænge sammen og huske det hele. Det bliver den største udfordring.«
Men en udfordring, som Mascha Vang er mere end klar til at tage op.


 

»Det bliver så mega fedt! Jeg glæder mig sindssygt meget,« siger hun.
Én ting overskygger dog drømmen om at udvikle danserepertoiret.
 








»Jeg glæder mig allermest til kjolerne. Jeg er jo en lille cirkushest. når det kommer til stykket, og jeg elsker tøj, pailletter og sminke. Lyset, showet og musikken – det synes jeg jo bare er fantastisk.«
På hjemmefronten har hun stor opbakning i kæresten, jagerpiloten Troels Krohn Dehli.


 

»Det er lige før, Troels glæder sig mere, end jeg gør. Han synes, det er så spændende,« fortæller hun.
Med både familie og bopæl i Kolding, og en date med 'Vild med dans'-studiet hver fredag, er der da også en del ting, der skal gå op i en højere enhed.
»Jeg har lavet en plan sammen med holdet, så jeg har nogle faste dage, hvor jeg træner i Kolding, og min træner så kommer her,« forklarer hun.
Med blandt andet sin populære blog og Instagram-profil, egen selvbruner-linje og en biografi på vej, og nu altså også et efterår dedikeret til 'Vild med dans', har Mascha Vang nok at se til.


 

Alligevel er det ifølge hende det helt perfekte tidspunkt at medvirke.
»Jeg er glad helt ned i maven, for jeg glæder mig så meget. Jeg forstår ikke, at jeg kan være så heldig.«

",2021-08-09
Første nydanser afsløret: Vild med Mascha,https://bt.dk/underholdning/foerste-nydanser-afsloeret-vild-med-mascha,"

        - Især glæder jeg mig til de flotte kjoler og hele showet, men bestemt også til at lære at danse rigtigt og ikke bare på bordene, siger den 42-årige influencer.
    

Nedtællingen er begyndt til årets udgave af ""Vild med dans"", som bliver den 18. sæson i rækken.
TV2 kan nemlig afsløre ansigtet på den første nydanser, og det er den 42-årige influencer, mediepersonlighed og iværksætter Mascha Vang.


 

- Jeg glæder mig helt vanvittigt til at skulle være med i ""Vild med dans"". Især glæder jeg mig til de flotte kjoler og hele showet, men bestemt også til at lære at danse sådan rigtigt og ikke bare på bordene, siger Mascha Vang i en pressemeddelelse.
Dansedrømmen går faktisk mange år tilbage, fortæller hun videre.
- Som barn voksede jeg op langt ude på landet, hvor jeg kunne vælge mellem at gå til håndbold eller fodbold, og det gad jeg virkelig ikke! Jeg ville bare så gerne danse. Det kunne man ikke, siger hun i pressemeddelelsen og fortsætter:
- Jeg så dansefilm om og om igen og dagdrømte mig ind i en verden, der var utilgængelig for mig. Så det er på en måde en barndomsdrøm, der går i opfyldelse for mig, og at det var muligt at rydde kalenderen hele efteråret har været utrolig heldigt.


 

Mascha Vang er allerede så småt ved at træne sin krop op til de krævende fredage på gulvet, hvor hun - hvis hun når hele vejen til finalen - kommer igennem de ti konkurrencedanse, som spænder fra tango til cha-cha-cha, foruden en række andre udfordrende stilarter og koreografier.
- En ting er det fysiske, og noget andet er at huske det hele. Det ved jeg simpelthen ikke, hvordan de gør, og det er nok det, jeg frygter allermest - at glemme trinnene, slutter Mascha Vang i pressemeddelelsen.
Det er ikke afsløret, hvem der skal lære hende at mestre hæl og tå, men blandt de professionelle mandlige dansere finder man blandt andre rutinerede herrer som Silas Holst, Mads Vad og Thomas Evers Poulsen.
Årets udgave af ""Vild med dans"" blænder op på TV2 den 10. september og kører over skærmen frem til fredag den 26. november, hvor den store finale finder sted. 
/ritzau/

",2021-08-09
Dragqueens jubler over nyt TV 2-program: 'Det kan være med til at nedbryde fordomme',https://bt.dk/film-tv-og-streaming/dragqueens-jubler-over-nyt-tv-2-program-det-kan-vaere-med-til-at,"

»Et af de vigtigste fjernsynsprogrammer, jeg nogensinde har lavet,« skriver tv-vært Signe Lindkvist på Instagram.
Programmet, hun reklamerer for, er TV 2s nye underholdningsprogram 'ZULUs store dragdyst', hvor kendte mænd som Claus Elming, Oliver Bjerrehuus og Simon Stenspil, med hjælp fra professionelle dragqueens, dyster om at blive den bedste dragqueen.


 

Det lignende amerikanske talentshow 'RuPaul's Drag Race' har allerede for længst sparket dørene ind til det brede publikum, og spørger man nogle af Danmarks mest kendte dragqueens, har Signe Lindkvist da også god grund til at juble over et dansk dragprogram.
»Jo mere synligt queermiljøet bliver på alle medieplatforme, jo mere vænner verden sig til diversitet,« lyder det fra multikunstner Thomas Bickham, der i 90erne var en af Danmarks store dragstjerner.
 








                                            Thomas Bickham
                                                                Foto: Privatfoto


Vis mere


                                            Thomas Bickham
                                                                Foto: Privatfoto




Han fortæller, at han allerede for 16 år siden foreslog et dansk produktionsselskab at lave et tv-program i stil med 'RuPaul's Drag Race'.
»Der mente man ikke, at drags ville kunne trække seertal. Jeg tror sagtens, man kunne have vist det på TV 2 for ti år siden, men det kræver balls at være frontrunner, og økonomien i Danmark er ikke så stor som i USA, hvilket gør, at man herhjemme ofte benytter sig af udenlandske succeser eller laver relativt billige produktioner.«


 

Thomas Bickham giver som eksempel, at han i gamle dage også fik afslag på et program a la det, der senere blev kendt som 'De fantastiske 5', hvor fem homoseksuelle mænd hjælper en heteroseksuel mand til at blive mere stilsikker.
»Det mente man heller ikke havde sin berettigelse,« fortæller han og bifalder, at TV 2 nu altså har lanceret 'ZULUs store dragdyst':
»Alle tiltag i retning af åbenhed for diversitet er fantastiske.«
Det er Tinus De Schunard enig i.


 

Han blev i foråret omtalt af mediet Heartbeats som 'Danmarks førende drag queen' og er flere gange blevet kåret til Danmarks bedste.
Tinus De Schunard har været inde over udviklingen af 'ZULUs store dragdyst', og han synes, det kun er på tide, at der kommer mere af den slags på tv.
»Drag er kunst og en vigtig note for at opnå harmoni mellem de to køn. Vi kan lære så meget om os selv og det modsatte køn ved at sætte os selv i det andet køns hæle,« fortæller han og opremser nogle af de fordomme, han har mødt gennem tiden.
 








                                            Tinus De Schunard
                                                                Foto: Cirkeline Coco


Vis mere


                                            Tinus De Schunard
                                                                Foto: Cirkeline Coco




»Det er fordomme, som at kunstformen skulle være nem, at alle mandlige drags er bøsser, at du selv tænder på dametøj, at du er hæmningsløs i din optræden, at det er ulækkert at klæde sig ud eller på som det modsatte køn.«


 

Tinus De Schunard tilskriver især den amerikanske dragstjerne RuPauls arbejde æren for at have gjort drag til en større del af mainstreamkulturen. Derudover vil han gerne hylde lanceringen af 'ZULUs store dragdyst'.
»Jeg mener bestemt, at det kan være med til at nedbryde fordomme, og jeg synes, at produktionen har valgt et alsidigt og bredtfavnende hold af dragartister, som forhåbentlig vil repræsentere branchen med stil og klasse.«
Anders Hagerup Larsen, der under kunstnernavnet Chantal al Arab ved sidste års Danish Rainbow Awards blev kåret som 'Årets Drag Performer', har endnu ikke fået set 'ZULUs store dragdyst'.
Han tænker, at man sagtens kunne have set et lignende program for ti år siden, og henviser til det tidligere omtalte 'De fantastiske 5', men håber, at man i dag får flere nuancer med.


 

»Jeg tror, der er en nuanceforskel på, hvordan 'bøssen fremstilles'. Jeg kan håbe på, at han ikke er en fremmed længere, og at det at klæde sig i dametøj ikke automatisk er fjollet eller grinagtigt, men at han i stedet fremstilles som et helt menneske, og at drag tages seriøst som håndværk og kunstform.«
 








                                            Chantal al Arab
                                                                Foto: Privatfoto


Vis mere


                                            Chantal al Arab
                                                                Foto: Privatfoto




Ligesom Tinus De Schunard vil han gerne fremhæve forløberen, 'RuPaul's Drag Race'.
»Det har givet en hel generation et meget håndgribeligt sprog, der kan bruges til at tale om problematikker og afmystificere ting som kønsidentitet, hiv-status og så videre.«
Om det nye 'ZULUs store dragdyst' lyder det:
»Jeg synes da, at det er skønt, at vi får så bred en repræsentation af minoriteter på tv, og jeg håber, at vi i fremtiden vil se endnu flere programmer, hvor minoriteter selv sætter ord på, hvem de er.«
 








                                            Oliver Bjerrehuus er en af fem kendte mænd, der er med i 'ZULUs store dragdyst'.
                                                                Foto: Sille Serup


Vis mere


                                            Oliver Bjerrehuus er en af fem kendte mænd, der er med i 'ZULUs store dragdyst'.
                                                                Foto: Sille Serup





",2021-08-09
Præst dræbt i Frankrig,https://bt.dk/krimi/praest-draebt-i-frankrig,"

En katolsk præst er blevet myrdet i Vendée-regionen i det vestlige Frankrig.
Det skriver flere internationale medier, herunder France 24.


 

Præsten, der var 60 år gammel, blev tilsyneladende slået ihjel mandag, og den formodede drabsmand har ifølge flere medier selv meldt sig til politiet.
Det vides ikke, hvad motivet for drabet er, men det forlyder endvidere i flere franske medier, at den formodede drabsmand stod bag en større brand, som hærgede katedralen i Nantes sidste år.
Samtidig forlyder det, at han skulle være kommet i kirken, hvor den nu afdøde mand var præst, gennem flere år.
Ifølge de franske medier er der tale om en mand fra Rwanda.
Opdateres …

",2021-08-09
Enhedslistens Pernille Skipper føder barn nummer to,https://bt.dk/underholdning/enhedslistens-pernille-skipper-foeder-barn-nummer-to,"

        Enhedslistens tidligere politiske ordfører Pernille Skipper har fredag født sit andet barn.
    

Enhedslistens tidligere politiske ordfører Pernille Skipper blev fredag mor for anden gang. Det skriver hun søndag aften på Facebook.
- Den her lille prut har lige fejret sin todøgnsfødselsdag, og vi er fuldtallige i det lille hjem. Hun er et mirakel og har stjålet hele mit hjerte fra første sekund, skriver hun.


 

Hun benytter samtidig opslaget til at takke personalet, der hjalp med at bringe barn nummer to til verden.
- Jeg er også fyldt med taknemmelighed for de mennesker, der vier deres fredag til en nattevagt på Rigshospitalet. Det arbejde, I laver, er så svært, hårdt og værdifuldt, og det er vildt at opleve på egen krop.
- Tak for jer. I fortjener bedre og mere, skriver hun med henvisning til sygeplejerskerne, som i øjeblikket delvist strejker.
Pernille Skipper og hendes mand, Oliver Routhe Skov, som er pressechef i Udenrigsministeriet, blev i første omgang forældre til en lille pige, Billie, i 2017.


 

Skipper gav i februar posten som politisk ordfører for Enhedslisten videre til Mai Villadsen. Hun havde selv overtaget posten fra Johanne Schmidt-Nielsen, som i dag er generalsekretær for Red Barnet.
I Folketinget varetager Pernille Skipper ordførerskaber for blandt andet socialområdet, sundhedsområdet og uddannelsesområdet.
Det bliver imidlertid hendes sidste periode i Folketinget for Enhedslisten i denne omgang.
På grund af interne regler i Enhedslisten kan hun ikke stille op til Folketinget for partiet ved næste valg.
/ritzau/

",2021-08-09
Stor mystik om ny Remee-natklub,https://bt.dk/kendte/stor-mystik-om-ny-remee-natklub,"

Remee kan efterhånden kalde sig party-kongen over dem alle i København. I hvert fald åbner han endnu en natklub i hovedstaden.
Det afslører hans partner, iværksætteren Anthon Louis fra 'Løvens Hule' på Instagram:


 


      


 
  Vis dette opslag på Instagram

 
   

  

   

   
Et opslag delt af Anthon Louis (@anthonlouis)
 


Den nye klub kommer til at ligge på Lille Kongensgade 16 - samme sted som Casper Christensens hedengangne natklub, 'At Dolores'.
'Håndværkerne startede i mandags, og medlemssiden kommer snart - så gælder det bare om at ansøge,' skriver Anthon Louis på sit opslag.
Noget tyder dog på, at drengene ikke er blevet enige om, hvornår nyheden skulle ud. I hvert fald fortæller Remee, at det slet ikke var meningen, at nyheden skulle ud nu.
»Håber, det hele er klart sidst på ugen,« skriver Remee til B.T.


 

B.T. har også forsøgt at få en kommentar fra Anthon Louis, og han meddeler, at han desværre ikke kan fortælle mere om natklubben lige nu. I stedet skriver han, at der vil komme flere informationer på et senere tidspunkt.
Louis var med i programmet 'Løvens hule' i februar, hvor han præsenterede virksomheden 'Bare en t-shirt'. Den var løverne begejstrede for, men kort efter kom han ud i en mediestorm, da det kom frem, at han i 2016 havde delt nøgenbilleder af kvinder i en gruppechat.
Det forralte han om i DR-programmet ' Ung, nøgen og udstillet.' Han har dog senere udskyldt.

",2021-08-09
